Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Arrangement (product.metafields.shopify.arrangement),Art/Crafting tool material (product.metafields.shopify.art-crafting-tool-material),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Plant characteristics (product.metafields.shopify.plant-characteristics),Plant class (product.metafields.shopify.plant-class),Plant name (product.metafields.shopify.plant-name),Ring design (product.metafields.shopify.ring-design),Stem length (product.metafields.shopify.stem-length),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
rosette-floral-fresh-rose-bouquet,Rosette Floral Fresh Rose Bouquet,"<p>Premium light Blue &amp; Pink Playa Blanca Roses</p>
<p><strong>Please order at least 7 days in advance for fresh flowers</strong></p>
<p class=""whitespace-pre-wrap break-words"">PRODUCT HIGHLIGHTS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Premium Fresh Playa Blanca Roses</li>
<li class=""whitespace-normal break-words"" index=""1"">11-12 Roses per Bouquet</li>
<li class=""whitespace-normal break-words"" index=""2"">Signature Designer Packaging</li>
<li class=""whitespace-normal break-words"" index=""3"">Professional Florist Hand-Tied<br>
</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">BOUQUET OPTIONS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Pink - Classic elegance</li>
<li class=""whitespace-normal break-words"" index=""1"">Blue - Romantic charm</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">SPECIFICATIONS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Height: Approximately 20 inches</li>
<li class=""whitespace-normal break-words"" index=""1"">Width: Approximately 14 inches</li>
<li class=""whitespace-normal break-words"" index=""1"">depth: Approximately 7 inches</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">CARE TIPS:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Change water daily</li>
<li class=""whitespace-normal break-words"" index=""1"">Trim stems at an angle</li>
<li class=""whitespace-normal break-words"" index=""2"">Keep away from direct sunlight</li>
<li class=""whitespace-normal break-words"" index=""3"">Maintain room temperature<br>
</li>
<li class=""whitespace-normal break-words"" index=""5"">Expected vase life: 2-3 days with proper care and temperature</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""2"">
<span style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""0""><span style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""1""><span style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li style=""color: rgb(12, 132, 43);"" class=""whitespace-normal break-words"" index=""2""><span style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Arts & Entertainment > Party & Celebration > Gift Giving > Fresh Cut Flowers,Bouquets,Bouquets,true,Color,blue,product.metafields.shopify.color-pattern,,,,,,,"",1360.77711,,deny,manual,109.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/50F9BD82-8C7E-4C09-BE62-07E9D2C5231E.jpg?v=1733557503,1,"",false,,"Luxurious fresh  rose bouquets in blue or pink. 11-12 premium Playa Blanca roses, expertly arranged with designer packaging. delivery available.",2899,,,,,,,,,,,,,,,,bouquet,,blue; pink,,,,,,,,medium,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/50F9BD82-8C7E-4C09-BE62-07E9D2C5231E.jpg?v=1733557503,lb,,30.00,true,,,active
rosette-floral-fresh-rose-bouquet,,,,,,,,,pink,,,,,,,,"",1360.77711,,deny,manual,109.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_5860.jpg?v=1733557778,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/38932218-07FD-487E-A001-27DDFD18C526.jpg?v=1733557503,lb,,30.00,,,,
rosette-floral-fresh-rose-bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/962EC3E8-8754-4B17-8C80-A202775843D8.jpg?v=1733557503,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosette-floral-fresh-rose-bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/38932218-07FD-487E-A001-27DDFD18C526.jpg?v=1733557503,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snow-queen-bouquet,Snow Queen Bouquet,"<p>PRODUCT HIGHLIGHTS:</p>
<ul>
<li class=""whitespace-normal break-words"" index=""0"">100% Handcrafted with Premium Materials</li>
<li class=""whitespace-normal break-words"" index=""1"">Large Statement Bouquet (15""W x 22""H x 8""D)</li>
<li class=""whitespace-normal break-words"" index=""2"">Made with Natural Preserved Flowers Only</li>
<li class=""whitespace-normal break-words"" index=""3"">Next-Day Shipping (Orders made within 24 hours)</li>
</ul>
<p>BOUQUET DETAILS:</p>
<p class=""whitespace-pre-wrap break-words"">Experience the timeless elegance of our winter-inspired preserved flower bouquet. Each arrangement features:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Navy blue preserved roses</li>
<li class=""whitespace-normal break-words"" index=""1"">White preserved hydrangeas</li>
<li class=""whitespace-normal break-words"" index=""2"">Silver accent elements</li>
<li class=""whitespace-normal break-words"" index=""3"">Premium white and silver floral wrapping</li>
<li class=""whitespace-normal break-words"" index=""4"">Luxurious ribbon finishing</li>
</ul>
<p><span>🚚Supporting USA wide shipping. </span></p>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"">
<span style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""0""><span style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""1""><span style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2""><span style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Arts & Entertainment > Party & Celebration > Gift Giving > Fresh Cut Flowers,Bouquets,"Christmas, Preserved flower Bouquet",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,128.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_3935.png?v=1740210616,1,"",false,,,2899,,,,,,,,,,,,,,,,bouquet,,white,,,,,,,,,,,,,,,,lb,,40.00,true,,,active
snow-queen-bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1175.png?v=1740210616,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snow-queen-bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1183.png?v=1740210616,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snow-queen-bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_1168.png?v=1740210616,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romantic-peach-pink-carnation-bridal-bouquet,Romantic Peach & Pink Carnation Bridal Bouquet,"<p class=""whitespace-pre-wrap break-words"">Create unforgettable wedding memories with this exquisitely handcrafted bridal bouquet. This romantic arrangement features:</p>
<p><strong>Please order at least 7 days in advance for fresh flowers</strong></p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Premium pink and peach carnations as focal flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Fresh white chamomile daisies</li>
<li class=""whitespace-normal break-words"" index=""2"">Delicate green foliage and seasonal fillers</li>
<li class=""whitespace-normal break-words"" index=""3"">Soft pink silk ribbon styling</li>
<li class=""whitespace-normal break-words"" index=""4"">Natural garden-inspired design</li>
<li class=""whitespace-normal break-words"" index=""5"">Perfect hand-tied size for comfortable holding</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">This stunning bridal bouquet embodies the perfect balance of romance and sophistication. The carefully selected combination of pink and peach carnations creates a soft, feminine palette, while white chamomile adds a charming garden-fresh touch. Fresh green accents provide natural contrast and movement throughout the design.</p>
<p class=""whitespace-pre-wrap break-words"">Specifications:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Bouquet diameter: Approximately 9 inch</li>
<li class=""whitespace-normal break-words"" index=""1"">Bouquet length: Approximately 15 inch<br>
</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">Perfect For:</p>
<p class=""whitespace-pre-wrap break-words"">✔️ Spring/Summer Weddings ✔️ Garden Ceremonies ✔️ Pre-wedding Photo Shoots ✔️ Romantic Church Weddings ✔️ Intimate Wedding Celebrations</p>
<p class=""whitespace-pre-wrap break-words"">Care Tips:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Keep in cool water until ceremony</li>
<li class=""whitespace-normal break-words"" index=""1"">Avoid direct sunlight</li>
<li class=""whitespace-normal break-words"" index=""2"">Mist flowers lightly if needed</li>
<li class=""whitespace-normal break-words"" index=""3"">Best enjoyed within 24-48 hours of delivery</li>
<li class=""whitespace-normal break-words"" index=""4"">Professional photos recommended before ceremony</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"" data-mce-style=""color: rgb(12, 132, 43);"">
<span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""0"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""1"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"" data-mce-style=""color: rgb(12, 132, 43);""><span style=""color: rgb(12, 132, 43);"" data-mce-style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Arts & Entertainment > Party & Celebration > Gift Giving > Fresh Cut Flowers,Bouquets,"Bouquets, Wedding",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,120.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0588.jpg?v=1727839306,1,"",false,,Enchanting pink & peach carnation bridal bouquet with fresh chamomile & silk ribbons. Perfectly hand-tied for your dream wedding day. Order now for your special day.,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,40.00,true,,,active
romantic-peach-pink-carnation-bridal-bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0589.jpg?v=1727839306,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower-basket,Blooming Floral Baskets,"<p><strong>Fresh Flower Baskets for Every Occasion</strong><br>Delight in the vibrant beauty of our handcrafted fresh flower baskets. Designed with the finest seasonal blooms, each basket is a celebration of nature’s elegance—perfect for special occasions, home décor, or thoughtful gifts.</p>
<p>🌸 <strong>Features</strong>:</p>
<ul>
<li>🌿 <strong>Freshly Picked Blooms:</strong> Filled with freshly picked flowers for a lush, natural look.</li>
<li>🧺 <strong>Handwoven Baskets:</strong> Artfully arranged in handwoven baskets for a timeless touch.</li>
<li>🎉 <strong>Perfect for Any Occasion:</strong> Ideal for celebrations like birthdays, anniversaries, or just-because moments.</li>
</ul>
<p>Experience the joy of fresh blooms with our exquisite flower baskets—bringing nature’s fragrance and charm into your life.</p>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"">
<span style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""0""><span style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""1""><span style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2""><span style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,Home & Garden > Decor > Baskets,Floral Baskets,Bouquets,true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,102.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0434.jpg?v=1727838995,1,"",false,,"🌿 Freshly Picked Blooms: Filled with freshly picked flowers for a lush, natural look.
🧺 Handwoven Baskets: Artfully arranged in handwoven baskets for a timeless touch.
🎉 Perfect for Any Occasion: Ideal for celebrations like birthdays, anniversaries, or just-because moments.",573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,35.00,true,,,active
flower-basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0439.jpg?v=1727838995,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower-basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0441.png?v=1733548870,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural-cotton-car-diffuser-bouquet,Natural Cotton Car Diffuser Bouquet,"<p class=""whitespace-pre-wrap break-words"">Transform your car's interior with this charming decorative vent clip bouquet featuring:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Natural white cotton flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Preserved light green hydrangea</li>
<li class=""whitespace-normal break-words"" index=""5"">Durable vent clip attachment<br>
</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">This uniquely designed car accessory combines beauty with functionality. The petite bouquet brings a touch of nature to your daily drive while securely attaching to your car's air vent. Each piece is carefully crafted with preserved and dried materials to ensure lasting beauty without maintenance.</p>
<p class=""whitespace-pre-wrap break-words""><strong>Specifications</strong>:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Overall size: 6 x 5 x 2 inch<br>
</li>
<li class=""whitespace-normal break-words"" index=""2"">Lightweight design for secure vent attachment</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">Features &amp; Benefits:</p>
<p class=""whitespace-pre-wrap break-words"">✔️ Easy clip-on installation ✔️ Long-lasting preserved materials ✔️ Will not wilt or fade ✔️ No water needed ✔️ Suitable for all seasons ✔️ Makes a unique gift for car lovers</p>
<p class=""whitespace-pre-wrap break-words"">Care Instructions:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Avoid direct sunlight when parked</li>
<li class=""whitespace-normal break-words"" index=""1"">Gently dust with soft brush if needed</li>
<li class=""whitespace-normal break-words"" index=""2"">Keep away from excessive moisture</li>
<li class=""whitespace-normal break-words"" index=""3"">Handle clip with care when adjusting</li>
</ul>
<p><span>🚚Supporting USA wide shipping. </span></p>
<p class=""whitespace-pre-wrap break-words"">💡 CUSTOM ORDERS: Have a specific color scheme or unique design ideas? Contact us before placing your order - we'll create a custom piece that perfectly matches your vision.</p>
<p class=""whitespace-pre-wrap break-words"">📞 CONTACT US:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">WhatsApp/Message: +1-919-510-2830</li>
<li class=""whitespace-normal break-words"" index=""1"">Instagram</li>
<li class=""whitespace-normal break-words"" index=""2"">Xiaohongshu</li>
</ul>
<p class=""whitespace-pre-wrap break-words"">⏰ DELIVERY NOTE:</p>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""0"">
<li class=""whitespace-normal break-words"" index=""0"">Please order at least 7 days in advance for fresh flowers</li>
<li class=""whitespace-normal break-words"" index=""1"">Same/Next day delivery available for preserved flower products</li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2"">
<span style=""color: rgb(12, 132, 43);"">Delivery available to:</span>
<ul class=""-mt-1 [li&gt;&amp;]:mt-2 list-disc space-y-2 pl-8"" depth=""1"">
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""0""><span style=""color: rgb(12, 132, 43);"">District of Columbia (DC)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""1""><span style=""color: rgb(12, 132, 43);"">Northern Virginia (locations within 20 minutes of Arlington)</span></li>
<li class=""whitespace-normal break-words"" style=""color: rgb(12, 132, 43);"" index=""2""><span style=""color: rgb(12, 132, 43);"">Durham, North Carolina (locations within 20 minutes of Durham)</span></li>
</ul>
</li>
<li class=""whitespace-normal break-words"" index=""3"">Fresh flowers subject to seasonal availability and market conditions</li>
<li class=""whitespace-normal break-words"" index=""4"">Free delivery available for select areas (please inquire)</li>
<li class=""whitespace-normal break-words"" index=""5"">For specific delivery dates, please contact us to confirm availability</li>
</ul>",Sun Florist,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor",Accessories,gift,true,Design,Cotton + Brown,,,,,,,,"",453.59237,,deny,manual,29.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0227.jpg?v=1734149831,1,"",false,,"Elevate your car interior with our preserved cotton flower vent clip bouquet. Natural white & green tones, easy installation. The perfect blend of style & functionality.
",5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0227.jpg?v=1734149831,lb,,10.00,true,,,active
natural-cotton-car-diffuser-bouquet,,,,,,,,,Customize (contact us),,,,,,,,"",453.59237,,deny,manual,29.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0232.jpg?v=1734149607,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/1200/1069/files/IMG_0232.jpg?v=1734149607,lb,,10.00,,,,
